,Unnamed: 0.1,Unnamed: 0,month,year,region,id,count,title,rank,date,artist,url,acoustic,dance,energy,instrumental,loudness,mode,tempo,valence,explicit,lyrics,emotions,anger,love,sadness,emotions_id
778,778,22036,4,2021,United States,3FAJ6O0NOHQV8Mc5Ri6ENp,22,Heartbreak Anniversary,10,2021-04-01,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,0.524,0.449,0.465,1.02e-06,-8.964,1.0,89.087,0.543,False,"Balloons are deflated
Guess they look lifeless like me
We miss you on your side of the bed, mm-mm
Still got your things here
And they stare at me like souvenir
Don't wanna let you out my head
Just like the day that I met you, the day I thought forever
Said that you love me, but that'll last for never
It's cold outside, like when you walked out my life
Why you walk out my life?
I get like this every time
On these days that feel like you and me
Heartbreak anniversary
'Cause I remember every time
No
Ooh, well
I'm building my hopes up
Like presents unopened 'til this day
I still see the messages you read, mm-mm
I'm foolishly patient (foolishly patient)
Can't get past the taste of your lips (taste of your lips)
Of me?
'Cause I think of you, think of you
",love,0.024160437285900116,0.33293357491493225,0.31285443902015686,0
779,779,22058,5,2021,Canada,748mdHapucXQri7IAO8yFK,30,Kiss Me More (feat. SZA),4,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,0.235,0.762,0.701,0.000158,-3.541,1.0,110.968,0.742,True,"We hug and, yes, we make love
And always just say, &quot;Goodnight&quot; (la-la-la, la-la-la)
And we cuddle, sure, I do love it
But I need your lips on mine
(Can you kiss me more?)
We're so young, boy, we ain't got nothing to lose, uh-oh
(It's just principle)
Baby, hold me 'cause I like the way you groove, uh-oh
Boy, you write your name, I can do the same
Oh, I love the taste, la-la-la, la-la
All on my tongue, I want it (la-la-la, la-la)
I, I feel like fucking something
But we can be corny, fuck it
Sugar, I ain't no dummy-dummy
I like to say, ""What if?""
But if we could kiss and just cut the rubbish
Then I might be on to something
I ain't giving you one in public
I'm giving you hundreds, fuck it
Something we just gotta get into
Sign first, middle, last, on the wisdom tooth
Niggas wishing that the pussy was a kissing booth
Taste breakfast, lunch, and gin, and juice
And that dinner just like dessert too
And when we French, refresh, gimme two
When I bite that lip, come get me too
He want lipstick, lip-gloss, hickeys too, huh
Say, give me a buck, need that gushy stuff
Push your limit, no, you ain't good enough
All your niggas say that you lost without me
All my bitches feel like I dodged the county
Fucking with you feel like jail, nigga
I can't even exhale, nigga
Pussy like holy grail, you know that
You gon' make me need bail, you know that
Caught dipping with your friend
You ain't even half man, lying on your-, you know that
Got me a bag full of brick, you know that
Control, don't slow the pace if I throw back
All this ass for real (all this ass)
Drama make you feel (make you feel)
Fantasy and whip appeal is all I can give you
Oh, darling
",love,0.05787069723010063,0.9156671948730946,0.00674516661092639,0
780,780,22088,5,2021,Canada,67BtfxlNbhBmCDR2L2l8qd,28,MONTERO (Call Me By Your Name),2,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,0.508,0.0,-6.682,0.0,178.818,0.758,True,"I caught it bad yesterday
You hit me with a call to your place
Ain't been out in a while anyway
Was hoping I could catch you throwing smiles in my face
Romantic talking? You don't even have to try
You're cute enough to fuck with me tonight
Looking at the table all I see is weed and white
Baby, you living the life, but nigga, you ain't livin' right
Cocaine and drinking with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can
Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me out by your name, I'll be on the way like
Mmm, mmm, mmm, mmm
Aye, aye
I wanna sell what you're buying
I wanna feel on your ass in Hawaii
I want that jet lag from fucking and flying
Shoot a child in your mouth while I'm riding
Oh, oh, oh, why me?
A sign of the times every time that I speak
A dime and a nine, it was mine every week
What a time, an incline, God was shining on me
Now I can't leave
And now I'm acting hella elite
Never want the niggas that's in my league
I wanna fuck the ones I envy, I envy
Tell me you love me in private
I do not care if you lying
Well, I'm just feeling, mm-uh
I wanna get, mm-uh
I'm in my, into my, uh
I'm still, mm, mm-mm, ooh
",annoyance,0.1601310959085822,0.12264666019473225,0.006252088118344545,1
781,781,22116,5,2021,Canada,4iJyoBOLtHqaGxP12qzhQI,25,Peaches (feat. Daniel Caesar & Giveon),1,2021-05-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,0.321,0.677,0.696,0.0,-6.181,1.0,90.03,0.464,True,"I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
And I see you (oh), the way I breathe you in (in), it's the texture of your skin
I wanna wrap my arms around you, baby, never let you go, oh
And I say, oh, there's nothing like your touch
It's the way you lift me up, yeah
And I'll be right here with you 'til the end
You ain't sure yet, but I'm for ya
All I could want, all I can wish for
Nights alone that we miss more
And days we save as souvenirs
There's no time, I wanna make more time
And give you my whole life
I left my girl, I'm in Mallorca
Hate to leave her, call it torture
Remember when I couldn't hold her
Left her baggage for Rimowa
I get the feeling, so I'm sure (sure)
Hand in my hand because I'm yours
I can't, I can't pretend, I can't ignore you're right for me
Don't think you wanna know just where I've been, oh
Done being distracted
The one I need is right in my arms (oh)
Your kisses taste the sweetest with mine
",desire,0.030324216932058334,0.39733636379241943,0.023554500192403793,0
782,782,22141,5,2021,Canada,5nujrmhLynf4yMoMtj8AQF,24,Levitating (feat. DaBaby),7,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,0.825,0.0,-3.787,0.0,102.977,0.915,False,"BILLBOARD BABY, Dua Lipa make 'em dance when it come on
E'rybody lookin' for a dance floor to run on
If you wanna run away with me, I know a galaxy
And I can take you for a ride
I had a premonition that we fell into a rhythm
Where the music don't stop for life
Glitter in the sky, glitter in my eyes
Shining just the way I like
If you're feeling like you need a little bit of company
You met me at the perfect time
You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading
Yeah, yeah, yeah, yeah, yeah
I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm one of the greatest, ain't no debatin' on it (let's go)
I'm still levitatin', I'm heavily medicated
Ironic, I gave 'em love, and they end up hatin' on me (cold)
She told me she love me, and she'd been waitin'
Been fightin' hard for your love, and I'm runnin' thin on my patience
Needed someone to hug, even took it back to the basics
Might've threw me off, but can't nobody stop the movement, uh-uh
Let's go, left foot, right foot, levitatin' (c'mon)
Pop stars (oh), Dua Lipa with DaBaby
I had to lace my shoes for all the blessings I was chasin' (go)
If I ever slip, I'll fall into a better situation
So catch up, go put some cheese on it
They always leave when you fall, but you run together (hey)
Weight of the world on my shoulders, I kept my head up
Now, baby, stand up, 'cause girl, you
You can fly away with me tonight
Baby, let me take you for a ride
My love is like a rocket, watch it blast off
And I'm feeling so electric, dance my arse off
And even if I wanted to, I can't stop
",love,0.009604917839169502,1.446668028831482,0.005344930454157293,0
783,783,22165,5,2021,Canada,43PGPuHIlVOc04jrZVh9L6,18,RAPSTAR,3,2021-05-01,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,0.41,0.789,0.536,0.0,-6.862,1.0,81.039,0.437,True,"Shout out my nigga Synco
(Tuned up) Uh
Copped a BMW
New deposit, I picked up another bag like, ""Fuck it, I'ma count while I'm in it""
I hear planes flying, crowds screaming, money counters, chains clanging
Shit, I guess that's how it sound when you winning
I ain't joking, do it sound like I'm kidding?
I've been making like 2000 a minute
So high up through the clouds, I was swimming
I'm probably gon' drown when I'm in it
I bet she gon' get loud when I'm in it
And we might have a child when I'm finished
Uh, I won't love a hoe, after we fuck, she can't get near me
Only bitch I give a conversation to is Siri
My pants Amiri, yes, I'm winning, clearly
I'm the chosen one, seen my potential, so they fear me
Lately, I've been praying, God, I wonder, can you hear me?
Thinking 'bout the old me, I swear I miss you dearly
Stay down 'til you come up, I've been sticking to that theory
Every day a battle, I'm exhausted and I'm weary
Make sure I smile in public, when alone, my eyes teary
I fought through it all, but that shit hurt me severely
I've been getting high to hide behind my insecurities
Taking different pills but I know it ain't gon'...
They say I'm 'Pac rebirth, never put out a weak verse
Homicides when we lurk, I'ma step 'til my feet hurt
Weren't put in them streets first
White tees turned burgundy t-shirts
Looking for some' real, he stuck in a deep search
Anxiety killing me, I just want to leave earth
When they ask if I'm okay, it just make everything seem worse
Tryna explain your feelings sound like something you rehearsed
Stabbed me in my back with a clean smirk
Looking so deep into your eyes, I can read your thoughts, uh
Shut the fuck-, I mean, please don't talk
I done been through too much and I don't need another loss
Put that on every war scar, for every battle I fought
",annoyance,0.4651181399822235,0.04298659134656191,0.32899150252342224,1
784,784,22183,5,2021,United Kingdom,67BtfxlNbhBmCDR2L2l8qd,31,MONTERO (Call Me By Your Name),1,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,0.508,0.0,-6.682,0.0,178.818,0.758,True,"I caught it bad yesterday
You hit me with a call to your place
Ain't been out in a while anyway
Was hoping I could catch you throwing smiles in my face
Romantic talking? You don't even have to try
You're cute enough to fuck with me tonight
Looking at the table all I see is weed and white
Baby, you living the life, but nigga, you ain't livin' right
Cocaine and drinking with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can
Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me out by your name, I'll be on the way like
Mmm, mmm, mmm, mmm
Aye, aye
I wanna sell what you're buying
I wanna feel on your ass in Hawaii
I want that jet lag from fucking and flying
Shoot a child in your mouth while I'm riding
Oh, oh, oh, why me?
A sign of the times every time that I speak
A dime and a nine, it was mine every week
What a time, an incline, God was shining on me
Now I can't leave
And now I'm acting hella elite
Never want the niggas that's in my league
I wanna fuck the ones I envy, I envy
Tell me you love me in private
I do not care if you lying
Well, I'm just feeling, mm-uh
I wanna get, mm-uh
I'm in my, into my, uh
I'm still, mm, mm-mm, ooh
",annoyance,0.1601310959085822,0.12264666019473225,0.006252088118344545,1
785,785,22214,5,2021,United Kingdom,6uvMKqNlrSvcC4NaKnrwjZ,31,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",2,2021-05-01,"Tion Wayne, Russ Millions",https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ,0.21,0.883,0.674,0.0,-8.043,0.0,141.02,0.73,True,"Crud
Brap (mm-mm)
Mad (me)
E-E-English girl, name Fiona
Big batty girl, name Abiola (mm-mm)
Body-ody shape like Cola (bah)
Back up, back up, bring it to the owner
Man, I'm still up on the roads, could've left (mah, bah)
Still chattin' to my bros on the tech (mm-mm)
Fuck that, man, I don't give a F (boom, boom)
What, you wanna get smoked? Cigarette (bah, bah, bah)
African girl, Adeola
Back up, back up, ayy, come closer
(Vi-Vi-) Vida loca (bullet)
High as a kite, never sober (shotta)
Python, hit him with a Cobra
Free up my bro Casanova (free him up)
badman person
Badman alone can control her ('trol her)
Sorry, sorry, your sis got bent over
Push in my 'ood, take anaconda (ay)
Have you seen the state of her body? (Mad)
If I beat it, I ain't wearin' a johnny (hah)
Adeola wanna roll with a geezer (with a geez)
Is it me or the lifestyle, sweetheart?
Actually, I don't give a shit (nah)
I'm a rapper now, might as well live in it (liive in it)
She smoke up in my hotel, billin' it (billin' it)
You can do what you like darlin', ArrDee don't give a F
Still get brain while I smoke cigarettes
White boy wasted, coke get her wet
But my big brownin' love roll with the Zs
I'm an English boy, but I'm so bloody lit
Yo, Tizzy, my killy, I'm litty, I'm burst
And her body comes silly (ayy, ayy)
Pull up to the AP 'cause we're gonna get busy (ayy, ayy, ayy)
The king of my city for really
Don't come too close
Should I take Keisha or should I take Becky?
Russ, Tion Wayne both said ""I don't know""
I swear Big A should be sponsored by Nike
'Cah he's got so much tech when he's tryna score goals
Ordnance Road, bro back that pole
Mm-mm, if you know then you know (you know)
E1, I'm bringin' it back
Drop a gun lean 'cah no one's been slapped
I'm in the backseat with a brownin' yat'
With the biggest of backs and the shoulder tap (leng)
They give us the biggest of chats
But live in the flesh, didn't see no hands (no hands)
""Anyting green get bun"" is a cap
'Cah no one in 3x3's been blammed (it's for fashion)
Look, you don't wanna get left in a mess (ah-ha, boom)
Gun shot from the right and the left (boom)
Fifty G's won't pay for your life
Get blazed like Cali with no cigarette (yeah, yeah)
Straight Hennessy with no Cola (huh?)
Know man since Bergkamp and Zola
Hold onto the super soaker (ai)
Anything to be God, like may the clean hearted walk free
It's ironic 'cause he got wetted for spillin' his drink on me (boom, boom, boom)
Needs resuscitation just to help him breathe
Man drown when it's an internal bleed
But I don't care for your nickname, or your last name
Anyone can get R.I.P.'d (woo)
Look, huh, hol' up (hol' up, hol' up, hol' up)
I think I know her (uh)
I don't like your tone, girl, talk a little lower (nah)
Nigga get shot for smokin' my roll-up (boom, boom, huh)
You said you got it now you gotta show up (yeah)
Shawty gon' suck me up until it's over (yeah)
She like a little pretzel, you can fold her (nah)
She got the twenty inches with the closure, huh
Yeah, 808 (uh, yeah)
No, I don't play no games (nah)
I don't say nothin', I don't clear no names (nah)
If mans not hot, then mans not sayin' (look)
If mans get boomed, then I get blamed (boom)
I took a Perky, I'm out of my brain
I ain't never steppin' out of my lane (nah)
Man, I did a lot of shit, man, I'm, proud of my name (uh)
(Z-Z, woo) ZT, I'm a C double S (yes)
Chest shot specialist, wet man's chest
B double S (ayy), backshot specialist
Bruck up the pum-pum, leave that wet
Bad B's in love with the set, no stress, get bread
And we set them trends, no meds
We flex on the opps, get vexed
No net, but you know that we scored on them (boom, boom)
Me and E just stepped on scene, SOS for an anti-green
AFG is an anti team, I don't know about them, got a rams on me (mm-mm)
I see one of them IC3's, I make the hand ting beat (brap, brap)
Neezy stuck in the streets (mm-mm)
Shoutout my 3x3's (brrr, brap)
Touch-touch my watch, man, you must be crazy (bad him up)
Had an Rollie, then I switched to the AP (boom)
Body like an earthquake, somethin' like Haiti (ah)
She knows me in pages, she callin' me ""Baby"" (yes)
In 23 hours, had them bring that back (bring it)
A Rolex can't phase me
Time be money, so bitch come pay me
Swing both ways so bring your lady
Jig-jiggy with the baddie, wanna come get jiggy with it
And I ain't talking waps (really), but she know that I'm strapped
(Really, really with it) yeah, you know me, I'm really, really with it
Can't compare when you talk about stacks
Hundred K when I pay my tax
Bend it, shawty wanna make it clap
Bend it, shawty wanna arch her back
""Gun lean get shot from the backseat""
'Til man pull up and bun out the backseat (nakky)
Gassed up, top boy like Ashley
Tappy, swing, get ying up badly (ying)
Good dick make gyal scream ""Papi""
She holds my wappy, she makes me happy (mm-mm)
You know I'm tappy, I chat, and not cappy
I rub my mashy, I'm too-too catty (too catty)
Make man shake, no Harlem (wah?)
Gassed up, 300, no Spartan (oi)
I beg man pardon, dot-dot blastin'
Might get blicked where you're two-step dancin' (brrr)
I do no talkin', the gyal, I'm clartin'
It's your boy in a spliff, I rass him (mm-mm)
Bro red card him, shots, no warning (yo)
When I see red, I'm chargin' (dead)
",remorse,0.3078997414559126,0.02746859914623201,0.101909551944118,1
786,786,22245,5,2021,United Kingdom,748mdHapucXQri7IAO8yFK,31,Kiss Me More (feat. SZA),3,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,0.235,0.762,0.701,0.000158,-3.541,1.0,110.968,0.742,True,"We hug and, yes, we make love
And always just say, &quot;Goodnight&quot; (la-la-la, la-la-la)
And we cuddle, sure, I do love it
But I need your lips on mine
(Can you kiss me more?)
We're so young, boy, we ain't got nothing to lose, uh-oh
(It's just principle)
Baby, hold me 'cause I like the way you groove, uh-oh
Boy, you write your name, I can do the same
Oh, I love the taste, la-la-la, la-la
All on my tongue, I want it (la-la-la, la-la)
I, I feel like fucking something
But we can be corny, fuck it
Sugar, I ain't no dummy-dummy
I like to say, ""What if?""
But if we could kiss and just cut the rubbish
Then I might be on to something
I ain't giving you one in public
I'm giving you hundreds, fuck it
Something we just gotta get into
Sign first, middle, last, on the wisdom tooth
Niggas wishing that the pussy was a kissing booth
Taste breakfast, lunch, and gin, and juice
And that dinner just like dessert too
And when we French, refresh, gimme two
When I bite that lip, come get me too
He want lipstick, lip-gloss, hickeys too, huh
Say, give me a buck, need that gushy stuff
Push your limit, no, you ain't good enough
All your niggas say that you lost without me
All my bitches feel like I dodged the county
Fucking with you feel like jail, nigga
I can't even exhale, nigga
Pussy like holy grail, you know that
You gon' make me need bail, you know that
Caught dipping with your friend
You ain't even half man, lying on your-, you know that
Got me a bag full of brick, you know that
Control, don't slow the pace if I throw back
All this ass for real (all this ass)
Drama make you feel (make you feel)
Fantasy and whip appeal is all I can give you
Oh, darling
",love,0.05787069723010063,0.9156671948730946,0.00674516661092639,0
787,787,22276,5,2021,United Kingdom,4iJyoBOLtHqaGxP12qzhQI,23,Peaches (feat. Daniel Caesar & Giveon),4,2021-05-01,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,0.321,0.677,0.696,0.0,-6.181,1.0,90.03,0.464,True,"I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
And I see you (oh), the way I breathe you in (in), it's the texture of your skin
I wanna wrap my arms around you, baby, never let you go, oh
And I say, oh, there's nothing like your touch
It's the way you lift me up, yeah
And I'll be right here with you 'til the end
You ain't sure yet, but I'm for ya
All I could want, all I can wish for
Nights alone that we miss more
And days we save as souvenirs
There's no time, I wanna make more time
And give you my whole life
I left my girl, I'm in Mallorca
Hate to leave her, call it torture
Remember when I couldn't hold her
Left her baggage for Rimowa
I get the feeling, so I'm sure (sure)
Hand in my hand because I'm yours
I can't, I can't pretend, I can't ignore you're right for me
Don't think you wanna know just where I've been, oh
Done being distracted
The one I need is right in my arms (oh)
Your kisses taste the sweetest with mine
",desire,0.030324216932058334,0.39733636379241943,0.023554500192403793,0
788,788,22299,5,2021,United Kingdom,5nujrmhLynf4yMoMtj8AQF,21,Levitating (feat. DaBaby),9,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,0.825,0.0,-3.787,0.0,102.977,0.915,False,"BILLBOARD BABY, Dua Lipa make 'em dance when it come on
E'rybody lookin' for a dance floor to run on
If you wanna run away with me, I know a galaxy
And I can take you for a ride
I had a premonition that we fell into a rhythm
Where the music don't stop for life
Glitter in the sky, glitter in my eyes
Shining just the way I like
If you're feeling like you need a little bit of company
You met me at the perfect time
You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading
Yeah, yeah, yeah, yeah, yeah
I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm one of the greatest, ain't no debatin' on it (let's go)
I'm still levitatin', I'm heavily medicated
Ironic, I gave 'em love, and they end up hatin' on me (cold)
She told me she love me, and she'd been waitin'
Been fightin' hard for your love, and I'm runnin' thin on my patience
Needed someone to hug, even took it back to the basics
Might've threw me off, but can't nobody stop the movement, uh-uh
Let's go, left foot, right foot, levitatin' (c'mon)
Pop stars (oh), Dua Lipa with DaBaby
I had to lace my shoes for all the blessings I was chasin' (go)
If I ever slip, I'll fall into a better situation
So catch up, go put some cheese on it
They always leave when you fall, but you run together (hey)
Weight of the world on my shoulders, I kept my head up
Now, baby, stand up, 'cause girl, you
You can fly away with me tonight
Baby, let me take you for a ride
My love is like a rocket, watch it blast off
And I'm feeling so electric, dance my arse off
And even if I wanted to, I can't stop
",love,0.009604917839169502,1.446668028831482,0.005344930454157293,0
789,789,22320,5,2021,United States,748mdHapucXQri7IAO8yFK,27,Kiss Me More (feat. SZA),2,2021-05-01,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,0.235,0.762,0.701,0.000158,-3.541,1.0,110.968,0.742,True,"We hug and, yes, we make love
And always just say, &quot;Goodnight&quot; (la-la-la, la-la-la)
And we cuddle, sure, I do love it
But I need your lips on mine
(Can you kiss me more?)
We're so young, boy, we ain't got nothing to lose, uh-oh
(It's just principle)
Baby, hold me 'cause I like the way you groove, uh-oh
Boy, you write your name, I can do the same
Oh, I love the taste, la-la-la, la-la
All on my tongue, I want it (la-la-la, la-la)
I, I feel like fucking something
But we can be corny, fuck it
Sugar, I ain't no dummy-dummy
I like to say, ""What if?""
But if we could kiss and just cut the rubbish
Then I might be on to something
I ain't giving you one in public
I'm giving you hundreds, fuck it
Something we just gotta get into
Sign first, middle, last, on the wisdom tooth
Niggas wishing that the pussy was a kissing booth
Taste breakfast, lunch, and gin, and juice
And that dinner just like dessert too
And when we French, refresh, gimme two
When I bite that lip, come get me too
He want lipstick, lip-gloss, hickeys too, huh
Say, give me a buck, need that gushy stuff
Push your limit, no, you ain't good enough
All your niggas say that you lost without me
All my bitches feel like I dodged the county
Fucking with you feel like jail, nigga
I can't even exhale, nigga
Pussy like holy grail, you know that
You gon' make me need bail, you know that
Caught dipping with your friend
You ain't even half man, lying on your-, you know that
Got me a bag full of brick, you know that
Control, don't slow the pace if I throw back
All this ass for real (all this ass)
Drama make you feel (make you feel)
Fantasy and whip appeal is all I can give you
Oh, darling
",love,0.05787069723010063,0.9156671948730946,0.00674516661092639,0
790,790,22347,5,2021,United States,43PGPuHIlVOc04jrZVh9L6,21,RAPSTAR,1,2021-05-01,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,0.41,0.789,0.536,0.0,-6.862,1.0,81.039,0.437,True,"Shout out my nigga Synco
(Tuned up) Uh
Copped a BMW
New deposit, I picked up another bag like, ""Fuck it, I'ma count while I'm in it""
I hear planes flying, crowds screaming, money counters, chains clanging
Shit, I guess that's how it sound when you winning
I ain't joking, do it sound like I'm kidding?
I've been making like 2000 a minute
So high up through the clouds, I was swimming
I'm probably gon' drown when I'm in it
I bet she gon' get loud when I'm in it
And we might have a child when I'm finished
Uh, I won't love a hoe, after we fuck, she can't get near me
Only bitch I give a conversation to is Siri
My pants Amiri, yes, I'm winning, clearly
I'm the chosen one, seen my potential, so they fear me
Lately, I've been praying, God, I wonder, can you hear me?
Thinking 'bout the old me, I swear I miss you dearly
Stay down 'til you come up, I've been sticking to that theory
Every day a battle, I'm exhausted and I'm weary
Make sure I smile in public, when alone, my eyes teary
I fought through it all, but that shit hurt me severely
I've been getting high to hide behind my insecurities
Taking different pills but I know it ain't gon'...
They say I'm 'Pac rebirth, never put out a weak verse
Homicides when we lurk, I'ma step 'til my feet hurt
Weren't put in them streets first
White tees turned burgundy t-shirts
Looking for some' real, he stuck in a deep search
Anxiety killing me, I just want to leave earth
When they ask if I'm okay, it just make everything seem worse
Tryna explain your feelings sound like something you rehearsed
Stabbed me in my back with a clean smirk
Looking so deep into your eyes, I can read your thoughts, uh
Shut the fuck-, I mean, please don't talk
I done been through too much and I don't need another loss
Put that on every war scar, for every battle I fought
",annoyance,0.4651181399822235,0.04298659134656191,0.32899150252342224,1
791,791,22368,5,2021,United States,5nujrmhLynf4yMoMtj8AQF,18,Levitating (feat. DaBaby),6,2021-05-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,0.825,0.0,-3.787,0.0,102.977,0.915,False,"BILLBOARD BABY, Dua Lipa make 'em dance when it come on
E'rybody lookin' for a dance floor to run on
If you wanna run away with me, I know a galaxy
And I can take you for a ride
I had a premonition that we fell into a rhythm
Where the music don't stop for life
Glitter in the sky, glitter in my eyes
Shining just the way I like
If you're feeling like you need a little bit of company
You met me at the perfect time
You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading
Yeah, yeah, yeah, yeah, yeah
I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm one of the greatest, ain't no debatin' on it (let's go)
I'm still levitatin', I'm heavily medicated
Ironic, I gave 'em love, and they end up hatin' on me (cold)
She told me she love me, and she'd been waitin'
Been fightin' hard for your love, and I'm runnin' thin on my patience
Needed someone to hug, even took it back to the basics
Might've threw me off, but can't nobody stop the movement, uh-uh
Let's go, left foot, right foot, levitatin' (c'mon)
Pop stars (oh), Dua Lipa with DaBaby
I had to lace my shoes for all the blessings I was chasin' (go)
If I ever slip, I'll fall into a better situation
So catch up, go put some cheese on it
They always leave when you fall, but you run together (hey)
Weight of the world on my shoulders, I kept my head up
Now, baby, stand up, 'cause girl, you
You can fly away with me tonight
Baby, let me take you for a ride
My love is like a rocket, watch it blast off
And I'm feeling so electric, dance my arse off
And even if I wanted to, I can't stop
",love,0.009604917839169502,1.446668028831482,0.005344930454157293,0
792,792,22386,5,2021,United States,61KpQadow081I2AsbeLcsb,17,deja vu,7,2021-05-01,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb,0.593,0.439,0.61,1.07e-05,-7.236,1.0,181.088,0.172,True,"Car rides to Malibu
Strawberry ice cream, one spoon for two
And trading jackets
Laughing 'bout how small it looks on you
(Ha-ha-ha-ha, ha-ha-ha-ha-ha, ha-ha-ha-ha)
Watching reruns of Glee
Being annoying, singing in harmony
I bet she's braggin' to all her friends, saying you're so unique, hm
So when you gonna tell her that we did that, too?
She thinks it's special, but it's all reused
That was our place, I found it first
I made the jokes you tell to her when she's with you
Do you get déjà vu when she's with you?
Do you get déjà vu? (Ah) hmm
Do you call her, almost say my name?
'Cause let's be honest, we kinda do sound the same
Another actress
I hate to think that I was just your type
I bet that she knows Billy Joel
'Cause you played her ""Uptown Girl""
You're singing it together
Now I bet you even tell her how you love her
In between the chorus and the verse (ooh)
That was the show we talked about
Played you the songs she's singing now when she's with you
Strawberry ice cream in Malibu
Don't act like we didn't do that shit, too
(Yeah, everything is all reused)
Play her piano, but she doesn't know (oh, oh)
That I was the one who taught you Billy Joel (oh)
A different girl now, but there's nothing new
I know you get déjà vu
",amusement,0.10474083572626114,0.00492616044357419,0.003221913008019328,0
793,793,22403,5,2021,United States,67BtfxlNbhBmCDR2L2l8qd,16,MONTERO (Call Me By Your Name),3,2021-05-01,Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,0.297,0.61,0.508,0.0,-6.682,0.0,178.818,0.758,True,"I caught it bad yesterday
You hit me with a call to your place
Ain't been out in a while anyway
Was hoping I could catch you throwing smiles in my face
Romantic talking? You don't even have to try
You're cute enough to fuck with me tonight
Looking at the table all I see is weed and white
Baby, you living the life, but nigga, you ain't livin' right
Cocaine and drinking with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can
Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me out by your name, I'll be on the way like
Mmm, mmm, mmm, mmm
Aye, aye
I wanna sell what you're buying
I wanna feel on your ass in Hawaii
I want that jet lag from fucking and flying
Shoot a child in your mouth while I'm riding
Oh, oh, oh, why me?
A sign of the times every time that I speak
A dime and a nine, it was mine every week
What a time, an incline, God was shining on me
Now I can't leave
And now I'm acting hella elite
Never want the niggas that's in my league
I wanna fuck the ones I envy, I envy
Tell me you love me in private
I do not care if you lying
Well, I'm just feeling, mm-uh
I wanna get, mm-uh
I'm in my, into my, uh
I'm still, mm, mm-mm, ooh
",annoyance,0.1601310959085822,0.12264666019473225,0.006252088118344545,1
